,ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,episode_name,episode_show_name,reason_start,reason_end
8081,2023-04-27T18:52:43Z,245162,deixe-me ir,GIULIA BE,solta,,,remote,trackdone
8082,2023-04-27T18:56:21Z,217094,FBI,GIULIA BE,FBI,,,trackdone,trackdone
8083,2023-04-27T18:59:16Z,143576,matching tattoo,GIULIA BE,DISCO VOADOR,,,trackdone,trackdone
8084,2023-04-27T18:59:49Z,32678,outro,GIULIA BE,solta,,,trackdone,trackdone
8085,2023-04-27T19:02:11Z,141875,amor de verão,GIULIA BE,solta,,,trackdone,trackdone
8086,2023-04-27T19:05:08Z,175810,2 PALABRAS,GIULIA BE,2 PALABRAS,,,trackdone,trackdone
8087,2023-04-27T19:07:31Z,141502,aviso de amigo:,GIULIA BE,DISCO VOADOR,,,trackdone,trackdone
8088,2023-04-27T19:10:56Z,202930,show,GIULIA BE,show,,,trackdone,trackdone
8089,2023-04-27T19:12:13Z,76349,outros,GIULIA BE,solta,,,trackdone,trackdone
8090,2023-04-27T19:14:46Z,153316,Chega,GIULIA BE,Chega,,,trackdone,trackdone
8091,2023-04-27T19:17:23Z,155810,A GNT N TA JNT,GIULIA BE,DISCO VOADOR,,,trackdone,trackdone
8092,2023-04-27T19:20:49Z,204935,Hold On (feat. Giulia Be),DUX,Hold On (feat. Giulia Be),,,trackdone,trackdone
8093,2023-04-27T19:23:09Z,139950,amuleto,GIULIA BE,solta,,,trackdone,trackdone
8094,2023-04-27T19:23:41Z,20005,inolvidable,GIULIA BE,inolvidable,,,trackdone,endplay
8095,2023-04-27T19:26:40Z,177930,PLANETA MARTE,GIULIA BE,DISCO VOADOR,,,clickrow,trackdone
8096,2023-04-27T19:29:34Z,173323,Te Sigo Somando,GIULIA BE,Te Sigo Somando,,,trackdone,trackdone
8097,2023-04-27T19:32:53Z,198097,plan b,GIULIA BE,solta,,,trackdone,trackdone
8098,2023-04-27T19:36:58Z,245265,Vamos Com Tudo (feat. Preto Show),David Carreira,Vamos Com Tudo (feat. Preto Show),,,trackdone,trackdone
8099,2023-04-27T19:40:13Z,159866,17 (feat. Giulia Be),Pink Sweat$,17 (feat. Giulia Be),,,clickrow,trackdone
8100,2023-04-27T19:42:37Z,142882,BRASIL TÁ EM FESTA!,GIULIA BE,DISCO VOADOR,,,trackdone,trackdone
8101,2023-04-27T19:58:17Z,121286,BEYOND THE UNIVERSE,GIULIA BE,BEYOND THE UNIVERSE,,,trackdone,endplay
8102,2023-04-27T19:58:24Z,6646,New Rules,Dua Lipa,Dua Lipa,,,playbtn,endplay
8103,2023-04-27T20:16:01Z,222076,This Is What You Came For,Calvin Harris,This Is What You Came For,,,clickrow,trackdone
8104,2023-04-27T20:20:01Z,215191,We Found Love,Rihanna,Talk That Talk,,,trackdone,trackdone
8105,2023-04-27T20:22:59Z,177053,Questions,Lost Frequencies,Questions,,,trackdone,trackdone
8106,2023-04-27T20:26:28Z,209179,New Rules,Dua Lipa,Dua Lipa,,,trackdone,trackdone
8107,2023-04-27T20:30:20Z,231369,Sick Of The Silence,Lost Frequencies,Cup Of Beats,,,trackdone,trackdone
8108,2023-04-27T20:33:01Z,159298,Reality (feat. Janieck Devy) - Radio Edit,Lost Frequencies,Less Is More,,,trackdone,trackdone
8109,2023-04-27T20:36:15Z,193629,Physical,Dua Lipa,Future Nostalgia,,,trackdone,trackdone
8110,2023-04-27T20:50:32Z,153338,Crazy,Lost Frequencies,Crazy,,,trackdone,trackdone
8111,2023-04-27T20:54:56Z,263278,Love The Way You Lie,Eminem,Recovery,,,trackdone,trackdone
8112,2023-04-28T17:49:53Z,30253,Recognise,Lost Frequencies,Alive And Feeling Fine,,,trackdone,unexpected-exit
8113,2023-04-28T17:50:45Z,6840,Recognise,Lost Frequencies,Alive And Feeling Fine,,,remote,endplay
8114,2023-04-28T17:54:15Z,209271,New Rules,Dua Lipa,Dua Lipa,,,clickrow,trackdone
8115,2023-04-28T18:11:40Z,203060,Levitating (feat. DaBaby),Dua Lipa,Future Nostalgia,,,trackdone,trackdone
8116,2023-04-28T18:14:43Z,183287,Don't Start Now,Dua Lipa,Future Nostalgia,,,trackdone,trackdone
8117,2023-04-28T18:18:07Z,202660,Cold Heart - PNAU Remix,Elton John,Cold Heart,,,trackdone,trackdone
8118,2023-04-28T18:21:21Z,193830,Physical,Dua Lipa,Future Nostalgia,,,trackdone,trackdone
8119,2023-04-28T18:24:59Z,217826,IDGAF,Dua Lipa,Dua Lipa,,,trackdone,trackdone
8120,2023-04-28T18:28:42Z,221632,Break My Heart,Dua Lipa,Future Nostalgia,,,trackdone,trackdone
8121,2023-04-28T18:32:17Z,214664,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),,,trackdone,trackdone
8122,2023-04-28T18:34:51Z,153317,Crazy,Lost Frequencies,Crazy,,,trackdone,trackdone
8123,2023-04-28T18:39:35Z,159431,Reality (feat. Janieck Devy) - Radio Edit,Lost Frequencies,Less Is More,,,trackdone,trackdone
8124,2023-04-28T18:42:24Z,169172,Love To Go,Lost Frequencies,Love To Go,,,trackdone,trackdone
8125,2023-04-28T18:45:40Z,194919,Don't Leave Me Now,Lost Frequencies,Cup Of Beats,,,trackdone,trackdone
8126,2023-04-28T18:48:09Z,148914,Melody,Lost Frequencies,Melody,,,trackdone,trackdone
8127,2023-04-28T18:50:38Z,148049,Where Are You Now,Lost Frequencies,Where Are You Now,,,trackdone,trackdone
8128,2023-04-28T18:53:35Z,176937,Questions,Lost Frequencies,Questions,,,trackdone,trackdone
8129,2023-04-28T18:56:13Z,157067,One More Night,Lost Frequencies,One More Night,,,trackdone,trackdone
8130,2023-04-28T19:09:45Z,185830,Recognise,Lost Frequencies,Alive And Feeling Fine,,,trackdone,trackdone
8131,2023-04-28T19:13:37Z,231345,Sick Of The Silence,Lost Frequencies,Cup Of Beats,,,trackdone,trackdone
8132,2023-04-28T19:17:21Z,223944,Love On The Brain,Rihanna,ANTI,,,trackdone,trackdone
8133,2023-04-28T19:20:57Z,215059,We Found Love,Rihanna,Talk That Talk,,,trackdone,trackdone
8134,2023-04-28T19:24:40Z,221990,This Is What You Came For,Calvin Harris,This Is What You Came For,,,trackdone,trackdone
8135,2023-04-28T19:29:16Z,275832,Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,,,trackdone,trackdone
8136,2023-04-28T19:33:40Z,263197,Love The Way You Lie,Eminem,Recovery,,,trackdone,trackdone
8137,2023-04-28T19:37:26Z,225128,Diamonds,Rihanna,Unapologetic,,,trackdone,trackdone
8138,2023-04-28T19:41:34Z,242448,Where Have You Been,Rihanna,Talk That Talk,,,trackdone,trackdone
8139,2023-04-28T19:44:18Z,162916,Vibez,ZAYN,Vibez,,,trackdone,trackdone
8140,2023-04-28T19:48:09Z,230988,Style,Taylor Swift,1989,,,trackdone,trackdone
8141,2023-04-28T19:48:11Z,978,Love To Go - Acoustic Version,Lost Frequencies,Love To Go,,,trackdone,endplay
8142,2023-04-28T19:52:06Z,233966,Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,,,playbtn,trackdone
8143,2023-04-28T19:55:04Z,178371,Cruel Summer,Taylor Swift,Lover,,,trackdone,trackdone
8144,2023-04-28T19:58:15Z,189946,The Man,Taylor Swift,Lover,,,trackdone,trackdone
8145,2023-04-28T20:01:06Z,171243,You Need To Calm Down,Taylor Swift,Lover,,,trackdone,trackdone
8146,2023-04-28T20:23:38Z,81949,Lover,Taylor Swift,Lover,,,trackdone,endplay
8147,2023-04-28T20:24:01Z,22360,Yellow,Coldplay,Parachutes,,,playbtn,endplay
8148,2023-04-28T20:27:46Z,223682,A Head Full of Dreams,Coldplay,A Head Full of Dreams,,,playbtn,trackdone
8149,2023-04-28T20:31:35Z,229066,Birds,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8150,2023-04-28T20:35:54Z,258216,Hymn for the Weekend,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8151,2023-04-28T20:40:37Z,282650,Everglow,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8152,2023-04-28T20:45:01Z,263574,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8153,2023-04-28T20:49:29Z,267460,Fun (feat. Tove Lo),Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8154,2023-04-28T20:51:21Z,111854,Kaleidoscope,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8155,2023-04-28T20:57:38Z,376654,Army of One,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8156,2023-04-28T21:02:10Z,270898,Amazing Day,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8157,2023-04-28T21:03:09Z,59865,Colour Spectrum,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8158,2023-04-30T02:32:25Z,254150,Up&Up,Coldplay,A Head Full of Dreams,,,trackdone,unexpected-exit-while-paused
8159,2023-04-30T02:35:05Z,148138,STUDIO 23,TIX,STUDIO 23,,,remote,endplay
8160,2023-04-30T20:12:04Z,443,Where Have You Been,Rihanna,Talk That Talk,,,clickrow,unexpected-exit-while-paused
8161,2023-04-30T20:15:44Z,209161,New Rules,Dua Lipa,Dua Lipa,,,remote,trackdone
8162,2023-04-30T20:19:07Z,202752,Levitating (feat. DaBaby),Dua Lipa,Future Nostalgia,,,trackdone,trackdone
8163,2023-04-30T20:22:09Z,182475,Don't Start Now,Dua Lipa,Future Nostalgia,,,trackdone,trackdone
8164,2023-04-30T20:25:31Z,201623,Cold Heart - PNAU Remix,Elton John,Cold Heart,,,trackdone,trackdone
8165,2023-04-30T20:28:44Z,193186,Physical,Dua Lipa,Future Nostalgia,,,trackdone,trackdone
8166,2023-04-30T20:33:21Z,216792,IDGAF,Dua Lipa,Dua Lipa,,,trackdone,trackdone
8167,2023-04-30T20:37:03Z,221761,Break My Heart,Dua Lipa,Future Nostalgia,,,trackdone,trackdone
8168,2023-04-30T20:40:37Z,214693,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),,,trackdone,trackdone
8169,2023-04-30T20:43:11Z,153250,Crazy,Lost Frequencies,Crazy,,,trackdone,trackdone
8170,2023-04-30T20:45:50Z,159406,Reality (feat. Janieck Devy) - Radio Edit,Lost Frequencies,Less Is More,,,trackdone,trackdone
8171,2023-05-01T18:36:51Z,219659,the 1 - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,remote,trackdone
8172,2023-05-01T18:40:42Z,230637,cardigan - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8173,2023-05-01T18:44:34Z,232053,the last great american dynasty - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8174,2023-05-01T18:49:13Z,279753,exile (feat. Bon Iver) - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8175,2023-05-01T18:55:09Z,295025,my tears ricochet - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8176,2023-05-01T18:59:06Z,237251,mirrorball - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8177,2023-05-01T19:02:35Z,208697,seven - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8178,2023-05-01T19:06:55Z,259984,august - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8179,2023-05-01T19:10:54Z,209173,this is me trying - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8180,2023-05-01T19:13:57Z,183605,illicit affairs - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8181,2023-05-01T19:18:14Z,257212,invisible string - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8182,2023-05-01T19:22:13Z,238105,mad woman - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8183,2023-05-01T19:26:47Z,274604,epiphany - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8184,2023-05-01T19:31:37Z,289795,betty - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8185,2023-05-01T19:35:11Z,214072,peace - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8186,2023-05-01T19:42:15Z,424205,hoax - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8187,2023-05-01T19:46:05Z,199458,the lakes - the long pond studio sessions,Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special),,,trackdone,trackdone
8188,2023-05-01T19:46:59Z,53936,long story short,Taylor Swift,evermore,,,trackdone,endplay
8189,2023-05-01T19:50:51Z,232494,Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,,,clickrow,trackdone
8190,2023-05-01T19:53:48Z,176427,Cruel Summer,Taylor Swift,Lover,,,trackdone,trackdone
8191,2023-05-01T19:56:56Z,188106,The Man,Taylor Swift,Lover,,,trackdone,trackdone
8192,2023-05-01T19:59:46Z,169629,You Need To Calm Down,Taylor Swift,Lover,,,trackdone,trackdone
8193,2023-05-01T20:03:26Z,220272,Lover,Taylor Swift,Lover,,,trackdone,trackdone
8194,2023-05-01T20:06:55Z,209445,The Archer,Taylor Swift,Lover,,,trackdone,trackdone
8195,2023-05-01T20:10:57Z,241387,Fearless (Taylors Version),Taylor Swift,Fearless (Taylor's Version),,,trackdone,trackdone
8196,2023-05-01T20:14:48Z,230854,You Belong With Me (Taylors Version),Taylor Swift,Fearless (Taylor's Version),,,trackdone,trackdone
8197,2023-05-01T20:18:43Z,235742,Love Story (Taylors Version),Taylor Swift,Love Story (Taylors Version),,,trackdone,trackdone
8198,2023-05-01T20:22:33Z,229661,tis the damn season,Taylor Swift,evermore,,,trackdone,trackdone
8199,2023-05-01T20:26:08Z,214545,willow,Taylor Swift,evermore,,,trackdone,trackdone
8200,2023-05-01T20:30:25Z,257746,marjorie,Taylor Swift,evermore,,,trackdone,trackdone
8201,2023-05-01T20:34:29Z,243979,champagne problems,Taylor Swift,evermore,,,trackdone,trackdone
8202,2023-05-01T20:38:34Z,245195,tolerate it,Taylor Swift,evermore,,,trackdone,trackdone
8203,2023-05-01T20:42:02Z,207777,...Ready For It?,Taylor Swift,reputation,,,trackdone,trackdone
8204,2023-05-01T20:46:16Z,231115,Delicate,Taylor Swift,reputation,,,trackdone,trackdone
8205,2023-05-02T18:06:59Z,88503,Dont Blame Me,Taylor Swift,reputation,,,trackdone,unexpected-exit-while-paused
8206,2023-05-02T18:11:44Z,266661,Yellow,Coldplay,Parachutes,,,remote,trackdone
8207,2023-05-02T18:15:31Z,227088,Sparks,Coldplay,Parachutes,,,trackdone,trackdone
8208,2023-05-02T18:19:34Z,242347,Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,,,trackdone,trackdone
8209,2023-05-02T18:24:44Z,309423,The Scientist,Coldplay,A Rush of Blood to the Head,,,trackdone,trackdone
8210,2023-05-02T18:28:52Z,246924,Something Just Like This,The Chainsmokers,Memories...Do Not Open,,,trackdone,trackdone
8211,2023-05-02T18:32:55Z,242367,Christmas Lights,Coldplay,Christmas Lights,,,trackdone,trackdone
8212,2023-05-02T18:37:23Z,267820,A Sky Full of Stars,Coldplay,Ghost Stories,,,trackdone,trackdone
8213,2023-05-02T18:41:42Z,258088,Hymn for the Weekend,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8214,2023-05-02T18:46:21Z,278495,Paradise,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8215,2023-05-02T18:50:08Z,226188,My Universe,Coldplay,Music Of The Spheres,,,trackdone,trackdone
8216,2023-05-02T18:52:53Z,165080,Bones,Imagine Dragons,Mercury - Acts 1 & 2,,,trackdone,trackdone
8217,2023-05-02T18:56:18Z,204241,Believer,Imagine Dragons,Evolve,,,trackdone,trackdone
8218,2023-05-02T19:14:15Z,173195,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,Mercury - Acts 1 & 2,,,trackdone,trackdone
8219,2023-05-02T19:17:23Z,187147,Thunder,Imagine Dragons,Evolve,,,trackdone,trackdone
8220,2023-05-02T19:20:21Z,177449,Demons,Imagine Dragons,Night Visions,,,trackdone,trackdone
8221,2023-05-02T19:23:31Z,189241,Natural,Imagine Dragons,Origins,,,trackdone,trackdone
8222,2023-05-02T19:26:53Z,201148,Whatever It Takes,Imagine Dragons,Evolve,,,trackdone,trackdone
8223,2023-05-02T19:35:56Z,334939,Bad Liar,Imagine Dragons,Origins,,,trackdone,trackdone
8224,2023-05-02T19:39:03Z,186615,Radioactive,Imagine Dragons,Night Visions,,,trackdone,trackdone
8225,2023-05-02T19:42:14Z,189940,Sharks,Imagine Dragons,Mercury - Acts 1 & 2,,,trackdone,trackdone
8226,2023-05-02T19:45:27Z,192030,On Top Of The World,Imagine Dragons,Night Visions,,,trackdone,trackdone
8227,2023-05-02T19:45:38Z,9280,Can You Feel My Heart,Bring Me The Horizon,Sempiternal,,,trackdone,endplay
8228,2023-05-02T19:48:08Z,148328,I Ain't Worried,OneRepublic,I Aint Worried,,,clickrow,trackdone
8229,2023-05-02T19:52:25Z,257216,Counting Stars,OneRepublic,Native,,,trackdone,trackdone
8230,2023-05-02T19:55:10Z,163672,Sunshine,OneRepublic,Sunshine,,,trackdone,trackdone
8231,2023-05-02T19:58:55Z,224663,Secrets,OneRepublic,Waking Up,,,trackdone,trackdone
8232,2023-05-02T20:02:04Z,187800,Someday,OneRepublic,Human,,,trackdone,trackdone
8233,2023-05-02T20:04:52Z,168159,Run,OneRepublic,Human,,,trackdone,trackdone
8234,2023-05-02T20:59:34Z,192897,West Coast,OneRepublic,West Coast,,,trackdone,trackdone
8235,2023-05-02T21:03:02Z,208107,Apologize,OneRepublic,Dreaming Out Loud,,,trackdone,trackdone
8236,2023-05-02T21:06:22Z,199529,Lose Somebody,Kygo,Golden Hour,,,trackdone,trackdone
8237,2023-05-02T21:10:36Z,253218,Good Life,OneRepublic,Waking Up,,,trackdone,trackdone
8238,2023-05-02T21:15:46Z,308832,The Adults Are Talking,The Strokes,The New Abnormal,,,trackdone,trackdone
8239,2023-05-02T21:21:19Z,213076,Reptilia,The Strokes,Room On Fire,,,trackdone,endplay
8240,2023-05-02T21:23:49Z,149104,Hall of Fame (feat. will.i.am),The Script,#3 Deluxe Version,,,clickrow,logout
8241,2023-05-03T18:01:55Z,223616,A Head Full of Dreams,Coldplay,A Head Full of Dreams,,,remote,trackdone
8242,2023-05-03T18:09:15Z,228997,Birds,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8243,2023-05-03T18:13:34Z,258132,Hymn for the Weekend,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8244,2023-05-03T18:18:17Z,282496,Everglow,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8245,2023-05-03T18:22:41Z,263547,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8246,2023-05-03T18:27:08Z,267319,Fun (feat. Tove Lo),Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8247,2023-05-03T18:29:00Z,111731,Kaleidoscope,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8248,2023-05-03T18:40:20Z,376616,Army of One,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8249,2023-05-03T18:44:51Z,271093,Amazing Day,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8250,2023-05-03T18:45:51Z,59770,Colour Spectrum,Coldplay,A Head Full of Dreams,,,trackdone,trackdone
8251,2023-05-03T19:13:09Z,187393,Up&Up,Coldplay,A Head Full of Dreams,,,trackdone,endplay
8252,2023-05-03T19:16:47Z,216627,Always in My Head,Coldplay,Ghost Stories,,,clickrow,trackdone
8253,2023-05-03T19:21:32Z,285015,Magic,Coldplay,Ghost Stories,,,trackdone,trackdone
8254,2023-05-03T19:25:20Z,228311,Ink,Coldplay,Ghost Stories,,,trackdone,trackdone
8255,2023-05-03T19:29:26Z,245921,True Love,Coldplay,Ghost Stories,,,trackdone,trackdone
8256,2023-05-03T19:34:21Z,294654,Midnight,Coldplay,Ghost Stories,,,trackdone,trackdone
8257,2023-05-03T19:38:16Z,234225,Another's Arms,Coldplay,Ghost Stories,,,trackdone,trackdone
8258,2023-05-03T19:43:38Z,321547,Oceans,Coldplay,Ghost Stories,,,trackdone,trackdone
8259,2023-05-03T19:48:06Z,267758,A Sky Full of Stars,Coldplay,Ghost Stories,,,trackdone,trackdone
8260,2023-05-03T19:53:30Z,323335,O,Coldplay,Ghost Stories,,,trackdone,trackdone
8261,2023-05-03T19:53:49Z,16675,Mylo Xyloto - Live,Coldplay,Live 2012,,,trackdone,endplay
8262,2023-05-03T19:54:32Z,42057,Mylo Xyloto,Coldplay,Mylo Xyloto,,,clickrow,trackdone
8263,2023-05-03T19:58:35Z,242094,Hurts Like Heaven,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8264,2023-05-03T20:14:59Z,278667,Paradise,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8265,2023-05-03T20:20:40Z,190006,Charlie Brown,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8266,2023-05-03T20:25:02Z,239616,Us Against the World,Coldplay,Mylo Xyloto,,,remote,trackdone
8267,2023-05-03T20:25:51Z,48368,M.M.I.X.,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8268,2023-05-03T20:29:51Z,239989,Every Teardrop Is a Waterfall,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8269,2023-05-03T20:33:21Z,209757,Major Minus,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8270,2023-05-03T20:35:40Z,137700,U.F.O.,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8271,2023-05-03T20:39:39Z,239083,Princess of China,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8272,2023-05-03T20:42:53Z,193186,Up in Flames,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8273,2023-05-03T20:43:26Z,32895,A Hopeful Transmission,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8274,2023-05-03T20:47:20Z,233963,Don't Let It Break Your Heart,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8275,2023-05-03T20:51:06Z,225557,Up with the Birds,Coldplay,Mylo Xyloto,,,trackdone,trackdone
8276,2023-05-03T20:51:29Z,20991,"Glass of Water - Live in Sydney, 2009",Coldplay,LeftRightLeftRightLeft,,,trackdone,endplay
8277,2023-05-03T20:51:36Z,5615,Life in Technicolor,Coldplay,Viva La Vida (Prospekt's March Edition),,,clickrow,endplay
8278,2023-05-03T20:54:07Z,148994,Life in Technicolor,Coldplay,Viva La Vida or Death and All His Friends,,,clickrow,trackdone
8279,2023-05-03T20:57:28Z,200937,Cemeteries of London,Coldplay,Viva La Vida or Death and All His Friends,,,trackdone,trackdone
